artist,song,duration_ms,explicit,year,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre
Madonna,Hung Up,337733,FALSE,2005,74,0.649,0.647,9,-7.695,0,0.0452,0.0039,0.161,0.0686,0.405,125.02,pop
Madonna,Sorry,281880,FALSE,2005,61,0.589,0.877,0,-6.229,0,0.046,0.00121,0.013,0.169,0.443,132.971,pop
Mariah Carey,We Belong Together,201400,FALSE,2005,69,0.84,0.476,0,-7.918,1,0.0629,0.0264,0.0,0.0865,0.767,139.987,"pop, R&B"
Mariah Carey,It's Like That,203360,FALSE,2005,0,0.8,0.633,8,-4.875,0,0.0514,0.0901,0.0,0.0315,0.836,95.953,"pop, R&B"
Mariah Carey,Don't Forget About Us - Radio Edit,233866,FALSE,2005,0,0.7,0.529,10,-6.816,0,0.0395,0.0422,0.0,0.101,0.386,143.555,"pop, R&B"
Mary J. Blige,Be Without You - Kendu Mix,246333,TRUE,2005,69,0.726,0.7,2,-5.881,0,0.0998,0.0717,0.0,0.262,0.673,146.559,"pop, R&B"
Mary J. Blige,One,260466,FALSE,2005,64,0.344,0.874,0,-3.161,1,0.0777,0.0841,0.0,0.129,0.269,185.888,"pop, R&B"
Meck,Thunder in My Heart Again (Radio Edit),189800,FALSE,2005,46,0.679,0.922,2,-4.67,0,0.0294,0.000241,0.69,0.0697,0.806,129.016,set()
Missy Elliott,Lose Control (feat. Ciara & Fat Man Scoop),226863,TRUE,2005,67,0.904,0.813,4,-7.105,0,0.121,0.0311,0.00697,0.0471,0.81,125.461,"hip hop, pop, R&B"
Natalie Imbruglia,Shiver,222653,FALSE,2005,52,0.489,0.798,1,-4.49,1,0.0316,0.00115,2.81E-06,0.149,0.309,94.163,"pop, Folk/Acoustic"
Nelly,Grillz,271160,FALSE,2005,60,0.867,0.504,4,-7.737,0,0.241,0.0358,0.0,0.307,0.84,82.996,"hip hop, pop, R&B"
Nickelback,Photograph,258920,FALSE,2005,67,0.515,0.876,8,-3.756,1,0.0292,0.000932,0.000166,0.136,0.385,145.916,"rock, metal"
Nickelback,Savin' Me,219320,FALSE,2005,65,0.441,0.815,3,-4.088,1,0.0276,0.000731,0.0,0.414,0.522,164.007,"rock, metal"
Nickelback,Far Away,238173,FALSE,2005,70,0.518,0.797,6,-5.153,1,0.0309,0.000681,0.0,0.107,0.293,132.918,"rock, metal"
Nickelback,Rockstar,252040,FALSE,2005,69,0.616,0.91,0,-3.004,1,0.0386,0.0459,0.0,0.343,0.693,144.072,"rock, metal"
Panic! At The Disco,I Write Sins Not Tragedies,185586,FALSE,2005,70,0.566,0.815,9,-4.481,0,0.14,0.0737,0.0,0.12,0.672,169.961,rock
Plain White T's,Hey There Delilah,232533,FALSE,2005,78,0.656,0.291,2,-10.572,1,0.0293,0.872,0.0,0.114,0.298,103.971,pop
Pretty Ricky,Grind With Me,237733,TRUE,2005,63,0.7,0.538,1,-5.952,1,0.045,0.000204,0.0,0.105,0.189,136.518,"hip hop, pop, R&B"
Pretty Ricky,Your Body,240040,TRUE,2005,59,0.838,0.594,4,-5.695,0,0.113,0.176,0.0,0.0867,0.507,90.038,"hip hop, pop, R&B"
Ray J,One Wish,337640,FALSE,2005,62,0.525,0.652,5,-7.042,0,0.28,0.278,0.0,0.339,0.602,127.673,"hip hop, pop, R&B"
Rihanna,Pon de Replay,246960,FALSE,2005,77,0.779,0.64,7,-8.415,1,0.159,0.000155,0.00077,0.101,0.498,99.019,"hip hop, pop, R&B"
Rob Thomas,Lonely No More,226640,FALSE,2005,56,0.551,0.896,9,-3.152,0,0.109,0.033,0.0,0.0899,0.858,171.79,"pop, Folk/Acoustic"
Robbie Williams,Tripping,276603,FALSE,2005,58,0.666,0.922,2,-4.458,0,0.0429,0.0381,0.000191,0.0633,0.828,118.014,"pop, rock"
Robyn,With Every Heartbeat,254920,FALSE,2005,36,0.477,0.865,4,-4.462,0,0.0395,0.00877,4.52E-05,0.271,0.413,120.872,"pop, Dance/Electronic"
Sean Paul,We Be Burnin',213066,FALSE,2005,59,0.95,0.803,1,-4.195,1,0.151,0.145,0.0,0.0748,0.86,117.0,"hip hop, pop"
Sean Paul,Temperature,218573,FALSE,2005,78,0.951,0.6,0,-4.675,0,0.0685,0.106,0.0,0.0712,0.822,125.04,"hip hop, pop"
Shakira,La Tortura (feat. Alejandro Sanz),212893,FALSE,2005,72,0.74,0.783,0,-5.367,1,0.0427,0.0297,0.000308,0.123,0.812,100.011,"pop, latin"
Shakira,Hips Don't Lie (feat. Wyclef Jean),218093,FALSE,2005,82,0.778,0.824,10,-5.892,0,0.0707,0.284,0.0,0.405,0.758,100.024,"pop, latin"
Snoop Dogg,Beautiful,299146,TRUE,2005,67,0.893,0.74,11,-4.936,0,0.132,0.299,0.0,0.0881,0.963,101.025,"hip hop, pop"
Stereophonics,Dakota,297426,FALSE,2005,69,0.506,0.93,4,-3.499,1,0.0675,0.129,0.00682,0.0931,0.305,146.994,"rock, pop"
Sugababes,Push The Button,218093,FALSE,2005,64,0.962,0.66,8,-5.096,1,0.061,0.0485,0.0,0.076,0.814,126.016,"pop, R&B"
T-Pain,I'm Sprung,231040,FALSE,2005,0,0.722,0.329,0,-11.617,0,0.108,0.088,0.0,0.081,0.166,99.991,"hip hop, pop, R&B"
T-Pain,I'm N Luv (Wit a Stripper) (feat. Mike Jones),265333,TRUE,2005,0,0.731,0.368,8,-10.38,1,0.0688,0.00544,0.0,0.193,0.512,145.171,"hip hop, pop, R&B"
The All-American Rejects,Dirty Little Secret,193653,FALSE,2005,65,0.469,0.955,10,-4.253,1,0.0432,0.000343,1.35E-06,0.548,0.462,143.853,"rock, pop"
The All-American Rejects,Dirty Little Secret,193653,FALSE,2005,65,0.469,0.955,10,-4.253,1,0.0432,0.000343,1.35E-06,0.548,0.462,143.853,"rock, pop"
The Chemical Brothers,Galvanize,393813,FALSE,2005,63,0.745,0.714,7,-3.681,1,0.0751,0.0141,0.0222,0.363,0.365,104.003,Dance/Electronic
The Fray,How to Save a Life,262533,FALSE,2005,79,0.64,0.743,10,-4.08,1,0.0379,0.269,0.0,0.101,0.361,122.035,pop
The Game,How We Do,235533,TRUE,2005,74,0.862,0.648,4,-7.401,0,0.251,0.0455,0.0,0.0332,0.637,98.012,"hip hop, pop"
The Game,Hate It Or Love It,206400,TRUE,2005,77,0.802,0.785,9,-4.781,1,0.207,0.14,0.0,0.123,0.435,99.998,"hip hop, pop"
The Notorious B.I.G.,"Nasty Girl (feat. Diddy, Nelly, Jagged Edge & Avery Storm) - 2005 Remaster",286186,TRUE,2005,68,0.833,0.628,2,-7.041,1,0.141,0.0949,1.6E-06,0.282,0.645,106.328,hip hop
The Pussycat Dolls,Don't Cha,272080,FALSE,2005,72,0.875,0.631,1,-3.475,1,0.099,0.00542,2.54E-06,0.127,0.549,120.003,"pop, R&B"
The Pussycat Dolls,Stickwitu,207506,FALSE,2005,67,0.548,0.554,9,-6.408,1,0.0587,0.283,0.0,0.0708,0.382,79.918,"pop, R&B"
The Pussycat Dolls,Buttons,225560,FALSE,2005,68,0.565,0.817,2,-4.338,1,0.27,0.152,0.0,0.247,0.477,210.851,"pop, R&B"
The Pussycat Dolls,Beep,229360,FALSE,2005,57,0.938,0.735,7,-6.382,1,0.0434,0.00952,0.0,0.0998,0.55,103.7,"pop, R&B"
The Pussycat Dolls,Stickwitu,207506,FALSE,2005,67,0.548,0.554,9,-6.408,1,0.0587,0.283,0.0,0.0708,0.382,79.918,"pop, R&B"
The Veronicas,Untouched,255360,FALSE,2005,58,0.557,0.783,6,-4.893,0,0.234,0.0171,0.0172,0.151,0.442,177.008,"pop, Dance/Electronic"
Thirty Seconds To Mars,The Kill,231533,FALSE,2005,74,0.179,0.912,4,-3.881,0,0.0791,0.0014,0.000294,0.582,0.289,182.99,rock
Toby Keith,As Good As I Once Was,227840,FALSE,2005,67,0.68,0.87,5,-4.461,1,0.0393,0.266,0.0,0.109,0.646,119.075,country
Westlife,You Raise Me Up,241066,FALSE,2005,1,0.129,0.358,10,-6.596,1,0.0314,0.631,0.0,0.0886,0.172,75.048,pop
Ying Yang Twins,Wait (The Whisper Song),179160,TRUE,2005,57,0.933,0.513,7,-13.203,1,0.347,0.00112,0.00248,0.107,0.595,102.017,"hip hop, pop"
Akon,Smack That,212360,TRUE,2006,58,0.94,0.743,5,-5.166,0,0.0475,0.317,0.0,0.0909,0.932,118.988,pop
Akon,I Wanna Love You,247066,TRUE,2006,53,0.865,0.45,0,-9.387,1,0.0417,0.0359,1.28E-06,0.308,0.352,99.989,pop
Akon,Don't Matter,293066,TRUE,2006,52,0.801,0.454,2,-6.035,1,0.0371,0.225,0.0,0.226,0.34,125.139,pop
Amy Winehouse,Rehab,214946,FALSE,2006,71,0.407,0.558,0,-13.609,1,0.0552,0.0541,1.51E-06,0.34,0.777,71.815,R&B
Amy Winehouse,You Know I'm No Good,256946,FALSE,2006,63,0.705,0.806,9,-3.607,1,0.0309,0.0132,0.00428,0.0701,0.734,103.383,R&B
Amy Winehouse,Back To Black,241293,TRUE,2006,76,0.403,0.422,7,-13.964,0,0.0373,0.134,2.05E-05,0.0861,0.378,122.728,R&B
Arctic Monkeys,I Bet You Look Good On The Dancefloor,173680,FALSE,2006,71,0.535,0.948,6,-4.19,0,0.0356,0.00225,0.0,0.376,0.778,103.183,rock
Arctic Monkeys,When The Sun Goes Down,202133,TRUE,2006,72,0.348,0.875,11,-4.758,0,0.199,0.0341,0.0,0.117,0.407,169.152,rock
Armand Van Helden,My My My - Radio Edit,190000,FALSE,2006,40,0.678,0.768,7,-8.502,1,0.137,0.0195,0.00866,0.0322,0.758,127.51,"pop, Dance/Electronic"
Baby Boy Da Prince,The Way I Live - Main Explicit,324906,TRUE,2006,59,0.88,0.438,0,-7.562,1,0.248,0.0147,0.0,0.0907,0.714,90.02,"hip hop, pop"
Beyoncé,Check On It (feat. Slim Thug),211186,FALSE,2006,45,0.7,0.887,7,-3.887,1,0.218,0.0805,0.0,0.376,0.883,166.104,"pop, R&B"
Bob Sinclar,Rock This Party - Everybody Dance Now,245466,FALSE,2006,69,0.893,0.823,5,-3.708,0,0.122,0.0714,0.0,0.0509,0.902,128.009,"pop, Dance/Electronic"
Bow Wow,Outta My System (feat. T-Pain & Johntá Austin),238266,FALSE,2006,57,0.772,0.59,6,-6.957,1,0.183,0.0917,0.0,0.101,0.743,83.998,"hip hop, pop, R&B"
Busta Rhymes,Touch It,214960,TRUE,2006,61,0.658,0.551,1,-6.62,1,0.37,0.0043,0.000108,0.197,0.442,138.335,"hip hop, pop"
Camille Jones,The Creeps - Fedde Le Grand Radio Mix,152333,FALSE,2006,17,0.847,0.861,6,-6.632,1,0.0603,0.278,0.029,0.0626,0.724,127.894,set()
Cassie,Me & U,192213,FALSE,2006,73,0.803,0.454,8,-4.802,0,0.0294,0.352,0.0,0.0655,0.739,99.99,"pop, R&B"
Cherish,Do It To It,226293,FALSE,2006,65,0.826,0.67,2,-5.559,1,0.169,0.00798,0.0,0.495,0.794,74.007,"hip hop, pop, R&B"
Chingy,Pullin' Me Back,234133,TRUE,2006,62,0.786,0.511,7,-6.66,1,0.286,0.0825,0.0,0.12,0.587,80.0,"hip hop, pop, R&B"
Christina Aguilera,Ain't No Other Man,228906,FALSE,2006,63,0.862,0.742,7,-4.722,1,0.222,0.00376,0.00855,0.103,0.511,127.91,pop
Christina Aguilera,Candyman,194213,FALSE,2006,66,0.686,0.789,8,-4.713,0,0.23,0.0125,0.0147,0.142,0.72,172.976,pop
Ciara,Get Up (feat. Chamillionaire),261880,FALSE,2006,59,0.964,0.595,1,-6.887,0,0.109,0.0248,5.14E-06,0.0405,0.629,128.593,"pop, R&B"
Ciara,Like a Boy,237053,FALSE,2006,68,0.701,0.724,0,-5.751,0,0.145,0.267,0.0,0.0867,0.425,132.035,"pop, R&B"
Ciara,Promise,267413,FALSE,2006,56,0.697,0.629,9,-5.757,1,0.0425,0.409,3.8E-06,0.0819,0.439,123.279,"pop, R&B"
Dem Franchize Boyz,"Lean Wit It, Rock Wit It",229813,TRUE,2006,60,0.886,0.62,5,-5.854,1,0.307,0.082,0.0,0.1,0.6,76.035,"hip hop, pop"
Diddy,Come to Me (feat. Nicole Scherzinger),276786,TRUE,2006,55,0.819,0.485,6,-6.45,0,0.0756,0.0176,0.0,0.658,0.386,96.998,"hip hop, pop"
E-40,U and Dat (feat. T. Pain & Kandi Girl),202720,TRUE,2006,63,0.858,0.484,6,-7.448,0,0.277,0.0241,1.8E-06,0.123,0.329,99.992,"hip hop, pop"
Evanescence,Call Me When You're Sober,214706,FALSE,2006,65,0.45,0.883,7,-4.094,1,0.0524,0.00193,0.0,0.293,0.328,93.41,metal
Fat Joe,Make It Rain,247413,TRUE,2006,59,0.744,0.697,11,-5.063,0,0.197,0.0106,0.0,0.0842,0.767,149.28,"hip hop, pop"
Fergie,London Bridge,241306,TRUE,2006,57,0.769,0.609,1,-5.894,1,0.357,0.216,0.0,0.166,0.633,90.951,"pop, R&B"
Fergie,Big Girls Don't Cry (Personal),268120,FALSE,2006,76,0.708,0.641,7,-4.296,1,0.0335,0.205,0.0,0.0945,0.253,113.082,"pop, R&B"
Fergie,Glamorous,246600,TRUE,2006,64,0.811,0.757,0,-6.447,1,0.23,0.298,0.0,0.103,0.565,130.993,"pop, R&B"
Fergie,Fergalicious,292373,TRUE,2006,63,0.906,0.584,8,-7.72,0,0.316,0.0576,0.0,0.128,0.831,129.055,"pop, R&B"
Fergie,Clumsy,240426,FALSE,2006,58,0.731,0.563,2,-4.046,1,0.131,0.191,0.00042,0.296,0.452,184.009,"pop, R&B"
Gnarls Barkley,Crazy,177466,FALSE,2006,74,0.855,0.587,8,-4.589,1,0.0336,0.0505,0.00714,0.105,0.64,111.97,"hip hop, R&B"
Gwen Stefani,The Sweet Escape,246466,FALSE,2006,71,0.756,0.77,1,-3.502,1,0.0343,0.191,0.0,0.178,0.73,119.961,"pop, R&B"
Huey,"Pop, Lock & Drop It - Video Edit",261026,FALSE,2006,52,0.723,0.644,11,-6.863,0,0.222,0.00308,0.0,0.352,0.645,144.09,"hip hop, pop"
iio,Rapture (feat.Nadia Ali),253586,FALSE,2006,54,0.661,0.855,8,-8.403,1,0.0377,0.0722,0.0185,0.199,0.601,123.943,Dance/Electronic
James Morrison,You Give Me Something,213173,FALSE,2006,64,0.559,0.688,7,-6.496,1,0.114,0.216,0.0,0.0855,0.578,79.753,"pop, R&B"
James Morrison,Wonderful World,210066,FALSE,2006,49,0.474,0.71,1,-4.606,1,0.029,0.0548,0.0,0.0974,0.591,78.969,"pop, R&B"
Jibbs,Chain Hang Low,207586,TRUE,2006,56,0.792,0.589,4,-6.869,0,0.262,0.0259,0.000128,0.114,0.778,157.147,"hip hop, pop"
Jim Jones,We Fly High,236080,TRUE,2006,0,0.685,0.8,1,-6.564,1,0.298,0.0847,0.0,0.092,0.483,120.226,"hip hop, pop"
JoJo,Too Little Too Late,223680,FALSE,2006,48,0.535,0.823,6,-5.338,0,0.0431,0.0113,3.88E-06,0.146,0.685,83.001,"hip hop, pop, R&B"
Just Jack,Starz In Their Eyes,295933,FALSE,2006,52,0.67,0.8,3,-6.731,1,0.0652,0.00184,0.000356,0.466,0.656,123.802,Dance/Electronic
Justin Timberlake,SexyBack (feat. Timbaland),242733,TRUE,2006,78,0.967,0.583,7,-5.562,0,0.0789,0.0584,0.0,0.0519,0.964,117.0,pop
Justin Timberlake,My Love (feat. T.I.),276160,FALSE,2006,72,0.771,0.68,11,-5.881,0,0.224,0.277,1.18E-05,0.682,0.808,119.952,pop
Justin Timberlake,What Goes Around.../...Comes Around (Interlude),448573,FALSE,2006,70,0.687,0.723,7,-4.751,1,0.0709,0.122,0.00102,0.573,0.432,76.0,pop
Justin Timberlake,Summer Love,252973,FALSE,2006,66,0.606,0.591,0,-7.228,0,0.087,0.0756,0.0,0.328,0.477,95.802,pop
Justin Timberlake,My Love (feat. T.I.),276160,FALSE,2006,72,0.771,0.68,11,-5.881,0,0.224,0.277,1.18E-05,0.682,0.808,119.952,pop
Justin Timberlake,LoveStoned / I Think She Knows (Interlude),444333,TRUE,2006,57,0.859,0.681,1,-6.247,1,0.0549,0.34,0.000161,0.213,0.852,121.243,pop
Keane,Is It Any Wonder?,186173,FALSE,2006,59,0.489,0.955,11,-2.771,0,0.0363,3.82E-05,0.000178,0.334,0.816,129.352,pop
Kelis,Bossy,273973,FALSE,2006,50,0.906,0.633,4,-5.316,1,0.19,0.000182,8.34E-06,0.058,0.779,84.021,"pop, R&B, Dance/Electronic"
Lil Jon,Snap Yo Fingers,274386,FALSE,2006,67,0.835,0.757,8,-5.029,0,0.23,0.00647,0.0,0.29,0.626,82.038,"hip hop, pop"
Lily Allen,Smile,196893,TRUE,2006,68,0.632,0.639,5,-5.938,1,0.0259,0.00143,0.0,0.221,0.733,95.506,pop
LL Cool J,Control Myself,233973,FALSE,2006,42,0.825,0.876,10,-6.556,0,0.211,0.00928,1.2E-05,0.205,0.48,120.066,"hip hop, pop, R&B"
Ludacris,Money Maker,230613,TRUE,2006,62,0.551,0.598,1,-6.79,1,0.27,0.15,0.0,0.299,0.612,78.756,"hip hop, pop"
Ludacris,Runaway Love,280680,TRUE,2006,51,0.405,0.721,1,-6.97,1,0.283,0.329,0.0,0.252,0.815,92.854,"hip hop, pop"
MIKA,Grace Kelly,187733,FALSE,2006,69,0.675,0.828,0,-5.799,1,0.0454,0.0242,0.0102,0.364,0.669,122.229,pop
MIKA,Love Today,235173,FALSE,2006,57,0.673,0.913,4,-4.981,1,0.0664,0.0304,0.00298,0.113,0.587,124.484,pop
Muse,Supermassive Black Hole,212439,FALSE,2006,75,0.668,0.921,7,-3.727,1,0.0439,0.0492,0.00517,0.0877,0.782,120.0,rock
My Chemical Romance,Welcome to the Black Parade,311106,FALSE,2006,76,0.217,0.905,2,-4.103,1,0.0752,0.000289,0.00011,0.222,0.236,96.95,rock
My Chemical Romance,Teenagers,161920,FALSE,2006,80,0.463,0.857,4,-3.063,1,0.0632,0.0506,0.0,0.184,0.856,111.647,rock
Ne-Yo,Sexy Love,220853,FALSE,2006,67,0.693,0.516,8,-6.446,1,0.0413,0.297,0.000127,0.0604,0.494,94.02,"pop, R&B"
Ne-Yo,So Sick,207186,FALSE,2006,75,0.452,0.574,6,-8.336,1,0.31,0.246,0.0,0.189,0.58,92.791,"pop, R&B"
Nelly Furtado,Maneater,258893,FALSE,2006,79,0.796,0.777,6,-4.81,1,0.0397,0.0261,0.000358,0.121,0.787,132.722,"hip hop, pop, latin"
Nelly Furtado,Promiscuous,242293,FALSE,2006,82,0.808,0.97,10,-6.098,0,0.0506,0.0569,6.13E-05,0.154,0.868,114.328,"hip hop, pop, latin"
Nelly Furtado,Say It Right,223080,FALSE,2006,81,0.872,0.872,1,-6.328,1,0.139,0.0476,0.00112,0.0543,0.809,116.948,"hip hop, pop, latin"
Nick Lachey,What's Left Of Me,244613,FALSE,2006,37,0.42,0.742,7,-5.665,1,0.0375,0.142,0.0,0.145,0.294,149.965,pop
Omarion,Ice Box,256426,FALSE,2006,57,0.775,0.731,8,-5.446,1,0.134,0.189,0.0,0.129,0.821,131.105,"hip hop, pop, R&B"
Orson,No Tomorrow,167493,FALSE,2006,46,0.656,0.624,3,-4.623,0,0.0691,0.0065,0.0,0.278,0.735,124.082,pop
P!nk,Stupid Girls,197173,TRUE,2006,0,0.683,0.886,4,-5.045,0,0.071,0.000738,0.00188,0.0524,0.566,100.04,pop
P!nk,Who Knew,208493,FALSE,2006,0,0.688,0.734,9,-4.569,1,0.0274,0.00462,0.0,0.0756,0.46,140.004,pop
P!nk,U + Ur Hand,214386,TRUE,2006,0,0.709,0.891,0,-3.688,1,0.0528,0.00144,0.0,0.034,0.886,141.04,pop
Rascal Flatts,Life is a Highway,276773,FALSE,2006,0,0.561,0.936,5,-5.409,1,0.0613,0.00185,0.0,0.102,0.594,103.055,country
Rascal Flatts,What Hurts The Most,214106,FALSE,2006,69,0.537,0.674,5,-5.134,0,0.0277,0.0088,0.0,0.265,0.33,136.002,country
Razorlight,America,249760,FALSE,2006,67,0.447,0.568,2,-4.975,1,0.0305,0.295,3.26E-06,0.355,0.149,90.933,"rock, pop"
Razorlight,In The Morning,222453,FALSE,2006,59,0.616,0.855,4,-3.495,0,0.042,0.00379,0.000863,0.318,0.686,124.191,"rock, pop"
Red Hot Chili Peppers,Dani California,282160,FALSE,2006,76,0.556,0.913,0,-2.36,1,0.0437,0.0193,8.59E-06,0.346,0.73,96.184,rock
Red Hot Chili Peppers,Snow (Hey Oh),334666,FALSE,2006,79,0.427,0.9,11,-3.674,1,0.0499,0.116,1.75E-05,0.119,0.599,104.655,rock
Rihanna,SOS,238920,FALSE,2006,73,0.677,0.671,7,-4.905,1,0.0361,0.004,5.07E-05,0.413,0.527,137.046,"hip hop, pop, R&B"
Rihanna,Unfaithful,226973,FALSE,2006,70,0.588,0.391,0,-8.607,0,0.0334,0.839,0.0,0.227,0.349,144.069,"hip hop, pop, R&B"
Sandi Thom,I Wish I Was a Punk Rocker (with Flowers in My Hair),151640,FALSE,2006,61,0.7,0.465,4,-6.815,1,0.358,0.544,0.0,0.606,0.719,108.102,"World/Traditional, pop"
Scissor Sisters,I Don't Feel Like Dancin',288360,FALSE,2006,63,0.707,0.923,7,-3.409,1,0.0276,0.0195,0.0,0.342,0.845,108.023,"pop, rock, Dance/Electronic"
Sean Paul,(When You Gonna) Give It Up to Me (feat. Keyshia Cole) - Radio Version,243880,FALSE,2006,58,0.711,0.761,8,-3.04,1,0.225,0.067,0.0,0.041,0.718,95.824,"hip hop, pop"
Shayne Ward,That's My Goal,219600,FALSE,2006,1,0.286,0.508,2,-5.966,1,0.0336,0.372,0.0,0.27,0.14,68.637,pop
Shayne Ward,No Promises,223066,FALSE,2006,1,0.5,0.498,4,-6.087,1,0.026,0.527,0.0,0.123,0.182,79.798,pop
Snow Patrol,You're All I Have,273333,FALSE,2006,35,0.467,0.921,2,-4.554,1,0.045,5.48E-05,0.0566,0.176,0.501,132.013,"World/Traditional, rock, pop"
T.I.,What You Know,274333,TRUE,2006,64,0.551,0.81,11,-4.365,1,0.0344,0.0155,0.0,0.169,0.332,73.464,"hip hop, pop"
Take That,Patience,202066,FALSE,2006,64,0.309,0.783,10,-4.154,1,0.0405,0.142,1.11E-06,0.118,0.372,175.788,pop
Take That,Patience,202066,FALSE,2006,64,0.309,0.783,10,-4.154,1,0.0405,0.142,1.11E-06,0.118,0.372,175.788,pop
The Fratellis,Chelsea Dagger,215306,FALSE,2006,68,0.511,0.815,7,-3.14,1,0.144,0.0491,0.0,0.0826,0.586,154.514,rock
The Kooks,Naive,203506,FALSE,2006,73,0.391,0.808,8,-6.209,0,0.0892,0.0759,0.0,0.149,0.737,100.304,rock
The Raconteurs,"Steady, As She Goes",215266,FALSE,2006,56,0.525,0.578,9,-4.563,1,0.12,0.0132,0.00916,0.108,0.537,123.696,rock
The Red Jumpsuit Apparatus,Face Down,192000,FALSE,2006,74,0.545,0.932,7,-2.189,0,0.0399,0.000665,0.0,0.127,0.464,92.956,pop
Westlife,The Rose,219106,FALSE,2006,0,0.272,0.203,9,-9.706,1,0.0294,0.784,0.0,0.0805,0.172,109.581,pop
Yung Joc,It's Goin' Down (feat. Nitti),241840,TRUE,2006,66,0.888,0.577,1,-7.702,0,0.0612,0.0986,0.0,0.131,0.609,84.003,"hip hop, pop"
50 Cent,Ayo Technology,247946,TRUE,2007,67,0.63,0.782,8,-5.44,0,0.132,0.0828,0.0,0.034,0.418,140.144,"hip hop, pop"
Alex Gaudino,Destination Calabria - Radio Edit,223111,FALSE,2007,73,0.627,0.954,2,-4.804,1,0.0425,0.0015,0.000814,0.292,0.312,128.016,Dance/Electronic
Alicia Keys,No One,253813,FALSE,2007,77,0.644,0.549,1,-5.415,0,0.0285,0.0209,8.85E-06,0.134,0.167,90.04,"pop, R&B"
All Time Low,"Dear Maria, Count Me In",182826,FALSE,2007,76,0.459,0.895,2,-3.126,1,0.0805,0.00725,0.0,0.206,0.572,181.04,rock
Arctic Monkeys,Brianstorm,172866,FALSE,2007,67,0.42,0.974,1,-4.706,1,0.191,8.15E-05,0.00155,0.0871,0.463,165.182,rock
Avril Lavigne,Girlfriend,216600,TRUE,2007,75,0.56,0.959,7,-2.433,1,0.102,0.000722,0.000221,0.209,0.669,163.983,pop
Avril Lavigne,When You're Gone,240493,FALSE,2007,68,0.457,0.719,4,-3.921,0,0.0323,0.191,0.0,0.228,0.168,142.034,pop
Beyoncé,Irreplaceable,227853,FALSE,2007,70,0.447,0.694,7,-4.637,0,0.382,0.0293,5.46E-06,0.167,0.509,175.868,"pop, R&B"
Beyoncé,Deja Vu (feat. Jay-Z),240280,FALSE,2007,57,0.644,0.746,7,-4.941,1,0.341,0.0071,1.22E-05,0.0743,0.355,105.253,"pop, R&B"
Beyoncé,Beautiful Liar,199853,FALSE,2007,64,0.764,0.751,8,-3.74,1,0.0703,0.00554,0.000237,0.164,0.418,91.977,"pop, R&B"
Bone Thugs-N-Harmony,I Tried,287480,TRUE,2007,61,0.727,0.71,4,-6.142,1,0.0742,0.0104,0.0,0.107,0.378,81.995,"hip hop, pop"
Boys Like Girls,The Great Escape,206520,FALSE,2007,62,0.423,0.94,1,-4.012,0,0.0635,0.00166,0.0,0.178,0.505,149.934,pop
Britney Spears,Gimme More,251240,FALSE,2007,79,0.788,0.844,2,-3.131,1,0.0334,0.25,0.000678,0.0723,0.382,113.324,pop
Britney Spears,Break the Ice,196053,FALSE,2007,61,0.712,0.911,5,-3.866,0,0.0445,0.689,8.02E-06,0.107,0.85,117.533,pop
Britney Spears,Piece of Me,212106,FALSE,2007,64,0.769,0.638,11,-5.054,1,0.216,0.0902,0.0,0.0857,0.782,115.007,pop
Calvin Harris,Acceptable in the 80's,333680,FALSE,2007,57,0.787,0.808,7,-5.454,1,0.0511,0.0143,0.257,0.0466,0.942,127.99,"hip hop, pop, Dance/Electronic"
Chris Brown,Kiss Kiss (feat. T-Pain),250666,FALSE,2007,68,0.729,0.658,10,-3.386,0,0.225,0.0506,0.0,0.0693,0.551,140.043,"hip hop, pop, R&B"
Chris Brown,With You,252120,FALSE,2007,70,0.662,0.693,3,-4.298,1,0.0698,0.134,0.0,0.145,0.655,86.009,"hip hop, pop, R&B"
Chris Brown,Kiss Kiss (feat. T-Pain),250666,FALSE,2007,68,0.729,0.658,10,-3.386,0,0.225,0.0506,0.0,0.0693,0.551,140.043,"hip hop, pop, R&B"
DMX,X Gon' Give It To Ya,217586,TRUE,2007,70,0.761,0.899,10,-3.09,0,0.183,0.0135,0.0,0.0719,0.673,95.027,"hip hop, pop"
Elliott Yamin,Wait for You,261320,FALSE,2007,58,0.764,0.487,0,-6.734,1,0.0281,0.25,0.0,0.184,0.352,116.027,set()
Enrique Iglesias,Do You Know? (The Ping Pong Song),219533,FALSE,2007,45,0.753,0.759,8,-4.829,1,0.0487,0.0523,0.0,0.0263,0.706,114.999,"pop, latin"
Eric Prydz,Proper Education - Radio Edit,198567,FALSE,2007,0,0.537,0.937,0,-4.543,1,0.0523,0.00102,0.035,0.0917,0.324,124.938,"pop, Dance/Electronic"
Fabolous,Make Me Better,253573,TRUE,2007,62,0.607,0.599,11,-6.886,1,0.0995,0.33,0.0,0.199,0.562,86.491,"hip hop, pop, R&B"
Fall Out Boy,Thnks fr th Mmrs,203506,FALSE,2007,76,0.459,0.891,10,-5.057,0,0.0623,0.00511,0.0,0.106,0.588,154.837,rock
Fall Out Boy,"This Ain't A Scene, It's An Arms Race",212040,FALSE,2007,68,0.435,0.887,9,-4.07,1,0.0636,0.000747,0.0,0.0327,0.408,199.935,rock
